OBJECTID,nom_rio,OBJECTID_2,nom_rio_2
33412,SIN NOMBRE,33412,SIN NOMBRE
33414,REGUER GRAN,33415,SIN NOMBRE
33415,SIN NOMBRE,33415,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33421,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33424,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33426,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33498,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33499,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33512,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33515,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33517,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33518,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33695,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33702,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33755,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33760,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33839,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33926,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,33977,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,34055,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,34056,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,34129,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,34135,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,34136,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,34196,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,34416,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,34417,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,34422,SIN NOMBRE
33416,RIO NOGUERA RIBAGORÇANA,34497,SIN NOMBRE
33421,SIN NOMBRE,33421,SIN NOMBRE
33422,BARRANC DE LES SAVINES,33423,SIN NOMBRE
33423,SIN NOMBRE,33423,SIN NOMBRE
33424,SIN NOMBRE,33424,SIN NOMBRE
33426,SIN NOMBRE,33426,SIN NOMBRE
33498,SIN NOMBRE,33498,SIN NOMBRE
33499,SIN NOMBRE,33499,SIN NOMBRE
33499,SIN NOMBRE,33500,SIN NOMBRE
33499,SIN NOMBRE,33501,SIN NOMBRE
33500,SIN NOMBRE,33500,SIN NOMBRE
33501,SIN NOMBRE,33501,SIN NOMBRE
33502,BARRANC DE MIQUEL,33503,SIN NOMBRE
33503,SIN NOMBRE,33503,SIN NOMBRE
33507,BARRANC D'ALBEROLA,33508,SIN NOMBRE
33507,BARRANC D'ALBEROLA,33509,SIN NOMBRE
33508,SIN NOMBRE,33508,SIN NOMBRE
33509,SIN NOMBRE,33509,SIN NOMBRE
33510,BARRANC D'ANTILLAC,33511,SIN NOMBRE
33511,SIN NOMBRE,33511,SIN NOMBRE
33512,SIN NOMBRE,33512,SIN NOMBRE
33515,SIN NOMBRE,33515,SIN NOMBRE
33517,SIN NOMBRE,33517,SIN NOMBRE
33518,SIN NOMBRE,33518,SIN NOMBRE
33695,SIN NOMBRE,33695,SIN NOMBRE
33697,BARRANC DE LA FONT DE DUBA,33698,SIN NOMBRE
33698,SIN NOMBRE,33698,SIN NOMBRE
33701,SIN NOMBRE,33701,SIN NOMBRE
33702,SIN NOMBRE,33702,SIN NOMBRE
33703,BARRANC DEL REI,33704,SIN NOMBRE
33704,SIN NOMBRE,33704,SIN NOMBRE
33706,BARRANC GROS,33707,SIN NOMBRE
33707,SIN NOMBRE,33707,SIN NOMBRE
33709,BARRANC DE LA MATA DEL VIUDA,33710,SIN NOMBRE
33710,SIN NOMBRE,33710,SIN NOMBRE
33720,BARRANC DEL CAMINER,33723,SIN NOMBRE
33721,BARRANC DEL MAS NOU,33722,SIN NOMBRE
33722,SIN NOMBRE,33722,SIN NOMBRE
33723,SIN NOMBRE,33723,SIN NOMBRE
33724,BARRANC DEL SALT,33725,SIN NOMBRE
33725,SIN NOMBRE,33725,SIN NOMBRE
33731,BARRANC DE LES COLOMINES,33733,SIN NOMBRE
33731,BARRANC DE LES COLOMINES,33734,SIN NOMBRE
33731,BARRANC DE LES COLOMINES,33735,SIN NOMBRE
33733,SIN NOMBRE,33733,SIN NOMBRE
33734,SIN NOMBRE,33734,SIN NOMBRE
33735,SIN NOMBRE,33735,SIN NOMBRE
33749,BARRANC DE LA PARDINA,33750,SIN NOMBRE
33750,SIN NOMBRE,33750,SIN NOMBRE
33752,BARRANC DEL PORTELL,33753,SIN NOMBRE
33753,SIN NOMBRE,33753,SIN NOMBRE
33755,SIN NOMBRE,33755,SIN NOMBRE
33756,SIN NOMBRE,33756,SIN NOMBRE
33760,SIN NOMBRE,33760,SIN NOMBRE
33796,BARRANC GROS,33801,SIN NOMBRE
33796,BARRANC GROS,33802,SIN NOMBRE
33797,BARRANC DE LA CLUA,33799,SIN NOMBRE
33797,BARRANC DE LA CLUA,33800,SIN NOMBRE
33799,SIN NOMBRE,33799,SIN NOMBRE
33800,SIN NOMBRE,33800,SIN NOMBRE
33801,SIN NOMBRE,33801,SIN NOMBRE
33802,SIN NOMBRE,33802,SIN NOMBRE
33803,BARRANC DE CANTILLONS,33804,SIN NOMBRE
33803,BARRANC DE CANTILLONS,33805,SIN NOMBRE
33804,SIN NOMBRE,33804,SIN NOMBRE
33805,SIN NOMBRE,33805,SIN NOMBRE
33808,BARRANC DE LA MARRADA,33809,SIN NOMBRE
33809,SIN NOMBRE,33809,SIN NOMBRE
33810,BARRANC DE MONTLLOBAR,33814,SIN NOMBRE
33810,BARRANC DE MONTLLOBAR,33815,SIN NOMBRE
33814,SIN NOMBRE,33814,SIN NOMBRE
33815,SIN NOMBRE,33815,SIN NOMBRE
33816,BARRANC DE LA CASOTA,33817,SIN NOMBRE
33817,SIN NOMBRE,33817,SIN NOMBRE
33835,BARRANC DE CARGALLUDA,33836,SIN NOMBRE
33836,SIN NOMBRE,33836,SIN NOMBRE
33839,SIN NOMBRE,33839,SIN NOMBRE
33840,SIN NOMBRE,33840,SIN NOMBRE
33842,BARRANC DE LA VILETA,33845,SIN NOMBRE
33842,BARRANC DE LA VILETA,33849,SIN NOMBRE
33842,BARRANC DE LA VILETA,33852,SIN NOMBRE
33842,BARRANC DE LA VILETA,33853,SIN NOMBRE
33845,SIN NOMBRE,33845,SIN NOMBRE
33849,SIN NOMBRE,33849,SIN NOMBRE
33852,SIN NOMBRE,33852,SIN NOMBRE
33853,SIN NOMBRE,33853,SIN NOMBRE
33888,SIN NOMBRE,33888,SIN NOMBRE
33894,BARRANC DELS MASETS,33895,SIN NOMBRE
33894,BARRANC DELS MASETS,33896,SIN NOMBRE
33895,SIN NOMBRE,33895,SIN NOMBRE
33896,SIN NOMBRE,33896,SIN NOMBRE
33897,BARRANC DE RUSSIRERA,33896,SIN NOMBRE
33899,SIN NOMBRE,33899,SIN NOMBRE
33905,BARRANC D'ESPILLS,33908,SIN NOMBRE
33905,BARRANC D'ESPILLS,33910,SIN NOMBRE
33905,BARRANC D'ESPILLS,33913,SIN NOMBRE
33905,BARRANC D'ESPILLS,33916,SIN NOMBRE
33906,BARRANC DELS CABILASSOS,33907,SIN NOMBRE
33907,SIN NOMBRE,33907,SIN NOMBRE
33908,SIN NOMBRE,33908,SIN NOMBRE
33910,SIN NOMBRE,33910,SIN NOMBRE
33913,SIN NOMBRE,33913,SIN NOMBRE
33916,SIN NOMBRE,33916,SIN NOMBRE
33917,BARRANC DE BITGIMOSES,33918,SIN NOMBRE
33918,SIN NOMBRE,33918,SIN NOMBRE
33924,BARRANC DE LES CORTS,33925,SIN NOMBRE
33925,SIN NOMBRE,33925,SIN NOMBRE
33926,SIN NOMBRE,33926,SIN NOMBRE
33927,BARRANC DE GARGALLO,33928,SIN NOMBRE
33928,SIN NOMBRE,33928,SIN NOMBRE
33942,BARRANC D'ESCARLA,33946,SIN NOMBRE
33942,BARRANC D'ESCARLA,33947,SIN NOMBRE
33942,BARRANC D'ESCARLA,33950,SIN NOMBRE
33946,SIN NOMBRE,33946,SIN NOMBRE
33947,SIN NOMBRE,33947,SIN NOMBRE
33950,SIN NOMBRE,33950,SIN NOMBRE
33975,BARRANC DE TAMASSI,33976,SIN NOMBRE
33976,SIN NOMBRE,33976,SIN NOMBRE
33977,SIN NOMBRE,33977,SIN NOMBRE
33978,BARRANC DE MARTINET,33979,SIN NOMBRE
33979,SIN NOMBRE,33979,SIN NOMBRE
33982,BARRANC D'ORCIT,33983,SIN NOMBRE
33983,SIN NOMBRE,33983,SIN NOMBRE
33988,BARRANC DEL GRALLER,33992,SIN NOMBRE
33990,LLAU FONDA,33991,SIN NOMBRE
33991,SIN NOMBRE,33991,SIN NOMBRE
33992,SIN NOMBRE,33992,SIN NOMBRE
33995,BARRANC DE TURMEDA,33998,SIN NOMBRE
33996,BARRANC D'ESPLUGAFREDA,33997,SIN NOMBRE
33996,BARRANC D'ESPLUGAFREDA,33998,SIN NOMBRE
33997,SIN NOMBRE,33997,SIN NOMBRE
33998,SIN NOMBRE,33998,SIN NOMBRE
34026,BARRANC DEL SOLA,34029,SIN NOMBRE
34026,BARRANC DEL SOLA,34043,SIN NOMBRE
34029,SIN NOMBRE,34029,SIN NOMBRE
34031,BARRANC DE COMALROURE,34032,SIN NOMBRE
34031,BARRANC DE COMALROURE,34033,SIN NOMBRE
34032,SIN NOMBRE,34032,SIN NOMBRE
34033,SIN NOMBRE,34033,SIN NOMBRE
34034,BARRANC DE LLEPOS,34035,SIN NOMBRE
34035,SIN NOMBRE,34035,SIN NOMBRE
34037,BARRANC DEL CLOT DEL ROURE,34039,SIN NOMBRE
34037,BARRANC DEL CLOT DEL ROURE,34041,SIN NOMBRE
34039,SIN NOMBRE,34039,SIN NOMBRE
34041,SIN NOMBRE,34041,SIN NOMBRE
34043,SIN NOMBRE,34043,SIN NOMBRE
34044,LLAU DE LA TORRE,34045,SIN NOMBRE
34045,SIN NOMBRE,34045,SIN NOMBRE
34046,BARRANC DE TOROGO,34047,SIN NOMBRE
34046,BARRANC DE TOROGO,34048,SIN NOMBRE
34047,SIN NOMBRE,34047,SIN NOMBRE
34048,SIN NOMBRE,34048,SIN NOMBRE
34050,BARRANC DE SANT MIQUEL,34051,SIN NOMBRE
34051,SIN NOMBRE,34051,SIN NOMBRE
34055,SIN NOMBRE,34055,SIN NOMBRE
34056,SIN NOMBRE,34056,SIN NOMBRE
34063,BARRANC DE MIRALLES,34071,SIN NOMBRE
34063,BARRANC DE MIRALLES,34079,SIN NOMBRE
34063,BARRANC DE MIRALLES,34080,SIN NOMBRE
34071,SIN NOMBRE,34071,SIN NOMBRE
34079,SIN NOMBRE,34079,SIN NOMBRE
34080,SIN NOMBRE,34080,SIN NOMBRE
34080,SIN NOMBRE,34081,SIN NOMBRE
34081,SIN NOMBRE,34081,SIN NOMBRE
34119,SIN NOMBRE,34119,SIN NOMBRE
34121,BARRANC DE CANTALLOPS,34125,SIN NOMBRE
34122,BARRANC DEL PRATUSOT,34123,SIN NOMBRE
34123,SIN NOMBRE,34123,SIN NOMBRE
34125,SIN NOMBRE,34125,SIN NOMBRE
34126,BARRANC DEL CASTELL,34125,SIN NOMBRE
34129,SIN NOMBRE,34129,SIN NOMBRE
34130,BARRANC DE LES CASETES,34131,SIN NOMBRE
34130,BARRANC DE LES CASETES,34132,SIN NOMBRE
34131,SIN NOMBRE,34131,SIN NOMBRE
34132,SIN NOMBRE,34132,SIN NOMBRE
34135,SIN NOMBRE,34135,SIN NOMBRE
34136,SIN NOMBRE,34136,SIN NOMBRE
34138,BARRANC DE MONTIBERRI,34139,SIN NOMBRE
34139,SIN NOMBRE,34139,SIN NOMBRE
34140,BARRANC DE LA TORXIDA,34141,SIN NOMBRE
34141,SIN NOMBRE,34141,SIN NOMBRE
34142,BARRANC DE MALPAS,34143,SIN NOMBRE
34142,BARRANC DE MALPAS,34144,SIN NOMBRE
34142,BARRANC DE MALPAS,34145,SIN NOMBRE
34143,SIN NOMBRE,34143,SIN NOMBRE
34144,SIN NOMBRE,34144,SIN NOMBRE
34145,SIN NOMBRE,34145,SIN NOMBRE
34146,BARRANC DE PERANERA,34147,SIN NOMBRE
34146,BARRANC DE PERANERA,34148,SIN NOMBRE
34146,BARRANC DE PERANERA,34149,SIN NOMBRE
34147,SIN NOMBRE,34147,SIN NOMBRE
34148,SIN NOMBRE,34148,SIN NOMBRE
34149,SIN NOMBRE,34149,SIN NOMBRE
34150,BARRANC DE LES ESPLUGUES,34154,SIN NOMBRE
34151,BARRANC DE LA FONT GROSSA,34152,SIN NOMBRE
34152,SIN NOMBRE,34152,SIN NOMBRE
34154,SIN NOMBRE,34154,SIN NOMBRE
34155,BARRANC DE VIU,34169,SIN NOMBRE
34155,BARRANC DE VIU,34170,SIN NOMBRE
34155,BARRANC DE VIU,34171,SIN NOMBRE
34155,BARRANC DE VIU,34173,SIN NOMBRE
34156,BARRANC DE MISSIVERT,34168,SIN NOMBRE
34157,RIUET DEL PORT D'ERTA,34158,SIN NOMBRE
34157,RIUET DEL PORT D'ERTA,34159,SIN NOMBRE
34157,RIUET DEL PORT D'ERTA,34162,SIN NOMBRE
34157,RIUET DEL PORT D'ERTA,34165,SIN NOMBRE
34157,RIUET DEL PORT D'ERTA,34167,SIN NOMBRE
34157,RIUET DEL PORT D'ERTA,34168,SIN NOMBRE
34158,SIN NOMBRE,34158,SIN NOMBRE
34159,SIN NOMBRE,34159,SIN NOMBRE
34162,SIN NOMBRE,34162,SIN NOMBRE
34165,SIN NOMBRE,34165,SIN NOMBRE
34167,SIN NOMBRE,34167,SIN NOMBRE
34168,SIN NOMBRE,34168,SIN NOMBRE
34169,SIN NOMBRE,34169,SIN NOMBRE
34170,SIN NOMBRE,34170,SIN NOMBRE
34171,SIN NOMBRE,34171,SIN NOMBRE
34171,SIN NOMBRE,34172,SIN NOMBRE
34172,SIN NOMBRE,34172,SIN NOMBRE
34173,SIN NOMBRE,34173,SIN NOMBRE
34175,BARRANC D'ADONS,34176,SIN NOMBRE
34175,BARRANC D'ADONS,34177,SIN NOMBRE
34175,BARRANC D'ADONS,34179,SIN NOMBRE
34175,BARRANC D'ADONS,34180,SIN NOMBRE
34175,BARRANC D'ADONS,34182,SIN NOMBRE
34176,SIN NOMBRE,34176,SIN NOMBRE
34177,SIN NOMBRE,34177,SIN NOMBRE
34179,SIN NOMBRE,34179,SIN NOMBRE
34180,SIN NOMBRE,34180,SIN NOMBRE
34182,SIN NOMBRE,34182,SIN NOMBRE
34192,BARRANC D'ESPERAN,34193,SIN NOMBRE
34192,BARRANC D'ESPERAN,34194,SIN NOMBRE
34192,BARRANC D'ESPERAN,34195,SIN NOMBRE
34193,SIN NOMBRE,34193,SIN NOMBRE
34194,SIN NOMBRE,34194,SIN NOMBRE
34195,SIN NOMBRE,34195,SIN NOMBRE
34196,SIN NOMBRE,34196,SIN NOMBRE
34198,SIN NOMBRE,34198,SIN NOMBRE
34209,LA NOGUERA DE TOR,34211,SIN NOMBRE
34209,LA NOGUERA DE TOR,34215,SIN NOMBRE
34209,LA NOGUERA DE TOR,34224,SIN NOMBRE
34209,LA NOGUERA DE TOR,34232,SIN NOMBRE
34209,LA NOGUERA DE TOR,34237,SIN NOMBRE
34209,LA NOGUERA DE TOR,34246,SIN NOMBRE
34209,LA NOGUERA DE TOR,34247,SIN NOMBRE
34209,LA NOGUERA DE TOR,34331,SIN NOMBRE
34210,SIN NOMBRE,34210,SIN NOMBRE
34211,SIN NOMBRE,34211,SIN NOMBRE
34212,BARRANC DEL CAMI D'IRGO,34213,SIN NOMBRE
34212,BARRANC DEL CAMI D'IRGO,34214,SIN NOMBRE
34213,SIN NOMBRE,34213,SIN NOMBRE
34214,SIN NOMBRE,34214,SIN NOMBRE
34215,SIN NOMBRE,34215,SIN NOMBRE
34215,SIN NOMBRE,34216,SIN NOMBRE
34216,SIN NOMBRE,34216,SIN NOMBRE
34217,BARRANC DE CANTILANS,34218,SIN NOMBRE
34217,BARRANC DE CANTILANS,34219,SIN NOMBRE
34218,SIN NOMBRE,34218,SIN NOMBRE
34219,SIN NOMBRE,34219,SIN NOMBRE
34222,BARRANC DE LA BASSA,34223,SIN NOMBRE
34223,SIN NOMBRE,34223,SIN NOMBRE
34224,SIN NOMBRE,34224,SIN NOMBRE
34225,BARRANC D'IRAN,34229,SIN NOMBRE
34229,SIN NOMBRE,34229,SIN NOMBRE
34230,BARRANC DE FENERO,34231,SIN NOMBRE
34231,SIN NOMBRE,34231,SIN NOMBRE
34232,SIN NOMBRE,34232,SIN NOMBRE
34233,BARRANC DE SARAIS,34235,SIN NOMBRE
34235,SIN NOMBRE,34235,SIN NOMBRE
34237,SIN NOMBRE,34237,SIN NOMBRE
34238,BARRANC DE COMABONA,34239,SIN NOMBRE
34239,SIN NOMBRE,34239,SIN NOMBRE
34240,BARRANC DE L'EMPRIU,34241,SIN NOMBRE
34241,SIN NOMBRE,34241,SIN NOMBRE
34246,SIN NOMBRE,34246,SIN NOMBRE
34247,SIN NOMBRE,34247,SIN NOMBRE
34251,BARRANC DELS ORRIS,34252,SIN NOMBRE
34251,BARRANC DELS ORRIS,34253,SIN NOMBRE
34251,BARRANC DELS ORRIS,34254,SIN NOMBRE
34252,SIN NOMBRE,34252,SIN NOMBRE
34253,SIN NOMBRE,34253,SIN NOMBRE
34254,SIN NOMBRE,34254,SIN NOMBRE
34263,RIUET DE BARRUERA,34264,SIN NOMBRE
34264,SIN NOMBRE,34264,SIN NOMBRE
34265,BARRANC DE LA MUNTANYETA DE BARRUERA,34266,SIN NOMBRE
34266,SIN NOMBRE,34266,SIN NOMBRE
34272,RIU DE SANT MARTI,34286,SIN NOMBRE
34272,RIU DE SANT MARTI,34288,SIN NOMBRE
34277,RIUET DE MULLERES,34278,SIN NOMBRE
34277,RIUET DE MULLERES,34279,SIN NOMBRE
34277,RIUET DE MULLERES,34282,SIN NOMBRE
34278,SIN NOMBRE,34278,SIN NOMBRE
34279,SIN NOMBRE,34279,SIN NOMBRE
34282,SIN NOMBRE,34282,SIN NOMBRE
34286,SIN NOMBRE,34286,SIN NOMBRE
34288,SIN NOMBRE,34288,SIN NOMBRE
34289,BARRANC DEL PORT,34288,SIN NOMBRE
34289,BARRANC DEL PORT,34290,SIN NOMBRE
34290,SIN NOMBRE,34290,SIN NOMBRE
34296,RIU DE SANT NICOLAU,34298,SIN NOMBRE
34296,RIU DE SANT NICOLAU,34299,SIN NOMBRE
34296,RIU DE SANT NICOLAU,34300,SIN NOMBRE
34296,RIU DE SANT NICOLAU,34304,SIN NOMBRE
34296,RIU DE SANT NICOLAU,34307,SIN NOMBRE
34298,SIN NOMBRE,34298,SIN NOMBRE
34299,SIN NOMBRE,34299,SIN NOMBRE
34300,SIN NOMBRE,34300,SIN NOMBRE
34304,SIN NOMBRE,34304,SIN NOMBRE
34305,BARRANC DE SARRADE,34306,SIN NOMBRE
34306,SIN NOMBRE,34306,SIN NOMBRE
34307,SIN NOMBRE,34307,SIN NOMBRE
34309,BARRANC DE LES MUSSOLES,34310,SIN NOMBRE
34310,SIN NOMBRE,34310,SIN NOMBRE
34314,BARRANC DE CONTRAIX,34315,SIN NOMBRE
34314,BARRANC DE CONTRAIX,34316,SIN NOMBRE
34315,SIN NOMBRE,34315,SIN NOMBRE
34316,SIN NOMBRE,34316,SIN NOMBRE
34317,BARRANC DEL PORTARRO,34318,SIN NOMBRE
34318,SIN NOMBRE,34318,SIN NOMBRE
34318,SIN NOMBRE,34319,SIN NOMBRE
34318,SIN NOMBRE,34320,SIN NOMBRE
34319,SIN NOMBRE,34319,SIN NOMBRE
34320,SIN NOMBRE,34320,SIN NOMBRE
34326,BARRANC DEL SALLENT,34327,SIN NOMBRE
34327,SIN NOMBRE,34327,SIN NOMBRE
34331,SIN NOMBRE,34331,SIN NOMBRE
34332,BARRANC DE RIUMALO,34331,SIN NOMBRE
34332,BARRANC DE RIUMALO,34344,SIN NOMBRE
34333,BARRANC DE LES LLASTRES,34343,SIN NOMBRE
34334,RIUET DEL NEGRE,34335,SIN NOMBRE
34334,RIUET DEL NEGRE,34338,SIN NOMBRE
34334,RIUET DEL NEGRE,34339,SIN NOMBRE
34335,SIN NOMBRE,34335,SIN NOMBRE
34335,SIN NOMBRE,34336,SIN NOMBRE
34335,SIN NOMBRE,34337,SIN NOMBRE
34336,SIN NOMBRE,34336,SIN NOMBRE
34337,SIN NOMBRE,34337,SIN NOMBRE
34338,SIN NOMBRE,34338,SIN NOMBRE
34339,SIN NOMBRE,34339,SIN NOMBRE
34339,SIN NOMBRE,34340,SIN NOMBRE
34339,SIN NOMBRE,34341,SIN NOMBRE
34340,SIN NOMBRE,34340,SIN NOMBRE
34340,SIN NOMBRE,34341,SIN NOMBRE
34341,SIN NOMBRE,34340,SIN NOMBRE
34341,SIN NOMBRE,34341,SIN NOMBRE
34343,SIN NOMBRE,34343,SIN NOMBRE
34344,SIN NOMBRE,34344,SIN NOMBRE
34410,BARRANC DELS ARENALS,34411,SIN NOMBRE
34411,SIN NOMBRE,34411,SIN NOMBRE
34416,SIN NOMBRE,34416,SIN NOMBRE
34417,SIN NOMBRE,34417,SIN NOMBRE
34418,BARRANC DEL RAMADER,34419,SIN NOMBRE
34418,BARRANC DEL RAMADER,34420,SIN NOMBRE
34419,SIN NOMBRE,34419,SIN NOMBRE
34420,SIN NOMBRE,34420,SIN NOMBRE
34422,SIN NOMBRE,34422,SIN NOMBRE
34423,BARRANC DEL MOLI,34424,SIN NOMBRE
34424,SIN NOMBRE,34424,SIN NOMBRE
34425,BARRANC DE CASOS,34426,SIN NOMBRE
34425,BARRANC DE CASOS,34427,SIN NOMBRE
34426,SIN NOMBRE,34426,SIN NOMBRE
34427,SIN NOMBRE,34427,SIN NOMBRE
34427,SIN NOMBRE,34428,SIN NOMBRE
34428,SIN NOMBRE,34428,SIN NOMBRE
34435,SIN NOMBRE,34435,SIN NOMBRE
34469,BARRANC DE LA BAIXADA,34470,SIN NOMBRE
34469,BARRANC DE LA BAIXADA,34471,SIN NOMBRE
34470,SIN NOMBRE,34470,SIN NOMBRE
34471,SIN NOMBRE,34471,SIN NOMBRE
34491,BARRANC DE BESIBERRI,34492,SIN NOMBRE
34491,BARRANC DE BESIBERRI,34493,SIN NOMBRE
34492,SIN NOMBRE,34492,SIN NOMBRE
34493,SIN NOMBRE,34493,SIN NOMBRE
34494,BARRANC DEL MOLAR GRAN,34495,SIN NOMBRE
34495,SIN NOMBRE,34495,SIN NOMBRE
34497,SIN NOMBRE,34497,SIN NOMBRE
34504,RIU CORB,34508,SIN NOMBRE
34504,RIU CORB,34521,SIN NOMBRE
34504,RIU CORB,34540,SIN NOMBRE
34504,RIU CORB,34543,SIN NOMBRE
34504,RIU CORB,34547,SIN NOMBRE
34504,RIU CORB,34549,SIN NOMBRE
34508,SIN NOMBRE,34508,SIN NOMBRE
34516,BARRANC DE VINYET,34517,SIN NOMBRE
34517,SIN NOMBRE,34517,SIN NOMBRE
34518,BARRANC DE LA TEULERA,34519,SIN NOMBRE
34518,BARRANC DE LA TEULERA,34520,SIN NOMBRE
34519,SIN NOMBRE,34519,SIN NOMBRE
34520,SIN NOMBRE,34520,SIN NOMBRE
34521,SIN NOMBRE,34521,SIN NOMBRE
34522,BARRANC DEL CLOT DE MUNDETA,34523,SIN NOMBRE
34522,BARRANC DEL CLOT DE MUNDETA,34524,SIN NOMBRE
34523,SIN NOMBRE,34523,SIN NOMBRE
34524,SIN NOMBRE,34524,SIN NOMBRE
34525,RIERA DE SALADERN,34535,SIN NOMBRE
34526,TORRENT DE FORES,34527,SIN NOMBRE
34526,TORRENT DE FORES,34528,SIN NOMBRE
34526,TORRENT DE FORES,34529,SIN NOMBRE
34526,TORRENT DE FORES,34530,SIN NOMBRE
34526,TORRENT DE FORES,34531,SIN NOMBRE
34526,TORRENT DE FORES,34532,SIN NOMBRE
34527,SIN NOMBRE,34527,SIN NOMBRE
34528,SIN NOMBRE,34528,SIN NOMBRE
34529,SIN NOMBRE,34529,SIN NOMBRE
34530,SIN NOMBRE,34530,SIN NOMBRE
34531,SIN NOMBRE,34531,SIN NOMBRE
34532,SIN NOMBRE,34532,SIN NOMBRE
34533,BARRANC DE LA CANALETA,34534,SIN NOMBRE
34534,SIN NOMBRE,34534,SIN NOMBRE
34535,SIN NOMBRE,34535,SIN NOMBRE
34540,SIN NOMBRE,34540,SIN NOMBRE
34543,SIN NOMBRE,34543,SIN NOMBRE
34544,RASA DE LA CASABLANCA,34546,SIN NOMBRE
34546,SIN NOMBRE,34546,SIN NOMBRE
34547,SIN NOMBRE,34547,SIN NOMBRE
34549,SIN NOMBRE,34549,SIN NOMBRE
34551,RIU DE FARFANYA,34552,SIN NOMBRE
34551,RIU DE FARFANYA,34553,SIN NOMBRE
34551,RIU DE FARFANYA,34558,SIN NOMBRE
34551,RIU DE FARFANYA,34560,SIN NOMBRE
34551,RIU DE FARFANYA,34561,SIN NOMBRE
34551,RIU DE FARFANYA,34563,SIN NOMBRE
34551,RIU DE FARFANYA,34564,SIN NOMBRE
34551,RIU DE FARFANYA,34565,SIN NOMBRE
34552,SIN NOMBRE,34552,SIN NOMBRE
34553,SIN NOMBRE,34553,SIN NOMBRE
34558,SIN NOMBRE,34558,SIN NOMBRE
34558,SIN NOMBRE,34559,SIN NOMBRE
34559,SIN NOMBRE,34559,SIN NOMBRE
34560,SIN NOMBRE,34560,SIN NOMBRE
34561,SIN NOMBRE,34561,SIN NOMBRE
34563,SIN NOMBRE,34563,SIN NOMBRE
34564,SIN NOMBRE,34564,SIN NOMBRE
34565,SIN NOMBRE,34565,SIN NOMBRE
34566,BARRANC DE VILA-SECA,34567,SIN NOMBRE
34566,BARRANC DE VILA-SECA,34568,SIN NOMBRE
34566,BARRANC DE VILA-SECA,34569,SIN NOMBRE
34566,BARRANC DE VILA-SECA,34570,SIN NOMBRE
34566,BARRANC DE VILA-SECA,34573,SIN NOMBRE
34566,BARRANC DE VILA-SECA,34574,SIN NOMBRE
34566,BARRANC DE VILA-SECA,34575,SIN NOMBRE
34567,SIN NOMBRE,34567,SIN NOMBRE
34568,SIN NOMBRE,34568,SIN NOMBRE
34569,SIN NOMBRE,34569,SIN NOMBRE
34570,SIN NOMBRE,34570,SIN NOMBRE
34570,SIN NOMBRE,34571,SIN NOMBRE
34570,SIN NOMBRE,34572,SIN NOMBRE
34571,SIN NOMBRE,34571,SIN NOMBRE
34572,SIN NOMBRE,34572,SIN NOMBRE
34573,SIN NOMBRE,34573,SIN NOMBRE
34574,SIN NOMBRE,34574,SIN NOMBRE
34575,SIN NOMBRE,34575,SIN NOMBRE
34576,RIEROL DELS BAULONS,34577,SIN NOMBRE
34576,RIEROL DELS BAULONS,34579,SIN NOMBRE
34577,SIN NOMBRE,34577,SIN NOMBRE
34577,SIN NOMBRE,34578,SIN NOMBRE
34578,SIN NOMBRE,34578,SIN NOMBRE
34579,SIN NOMBRE,34579,SIN NOMBRE
34580,BARRANC DE TRIAPOLLS,34581,SIN NOMBRE
34581,SIN NOMBRE,34581,SIN NOMBRE
34582,BARRANC DEL REGUER,34583,SIN NOMBRE
34582,BARRANC DEL REGUER,34586,SIN NOMBRE
34583,SIN NOMBRE,34583,SIN NOMBRE
34586,SIN NOMBRE,34586,SIN NOMBRE
34587,BARRANC DE COMALLONGA,34603,SIN NOMBRE
34591,BARRANC DE LA BADINA,34592,SIN NOMBRE
34592,SIN NOMBRE,34592,SIN NOMBRE
